DNA_plate,DNA_well,metric,value,analysis
plate_9,H9,PC2,3.86268692425,100K
plate_9,H9,PC3,0.105330480985,100K
plate_9,H9,PC4,-0.296427840518,100K
plate_9,H9,PC5,5.72926589507,100K
plate_10,F10,PC1,1.21574619295,100K
plate_10,F10,PC2,3.91034963255,100K
plate_10,F10,PC3,0.200629195093,100K
plate_10,F10,PC4,-0.294600273457,100K
plate_10,F10,PC5,5.81463634222,100K
plate_9,H3,PC1,0.376368657128,100K
plate_9,H3,PC2,3.45675466829,100K
plate_9,H3,PC3,0.120062524921,100K
plate_9,H3,PC4,-0.500965967707,100K
plate_9,H3,PC5,5.62234874875,100K
plate_10,B1,PC1,0.520325776295,100K
plate_10,B1,PC2,3.79161370194,100K
plate_10,B1,PC3,-0.0694074089879,100K
plate_10,B1,PC4,-0.523370455784,100K
plate_10,B1,PC5,5.46283410506,100K
plate_9,E9,PC1,1.14171754861,100K
plate_9,E9,PC2,3.09362855284,100K
plate_9,E9,PC3,-0.0976637751434,100K
plate_9,E9,PC4,-0.28837572303,100K
plate_9,E9,PC5,5.83504895129,100K
plate_10,F1,PC1,0.814601160615,100K
plate_10,F1,PC2,3.55088850176,100K
plate_10,F1,PC3,0.172794605946,100K
plate_10,F1,PC4,-0.484781666307,100K
plate_10,F1,PC5,5.8513574422,100K
plate_10,C6,PC1,1.05244786075,100K
plate_10,C6,PC2,4.091715812,100K
plate_10,C6,PC3,-0.101468813484,100K
plate_10,C6,PC4,-0.240634526114,100K
plate_10,C6,PC5,5.48956213867,100K
plate_10,B3,PC1,0.653207371555,100K
plate_10,B3,PC2,3.82553284687,100K
plate_10,B3,PC3,-0.0622993889157,100K
plate_10,B3,PC4,-0.262947450647,100K
plate_10,B3,PC5,5.28485755748,100K
plate_9,G9,PC1,0.789650393901,100K
plate_9,G9,PC2,3.60613318626,100K
plate_9,G9,PC3,-0.083608942046,100K
plate_9,G9,PC4,-0.0860885141299,100K
plate_9,G9,PC5,5.48015325522,100K
plate_10,H2,PC1,1.4489322863,100K
plate_10,H2,PC2,4.11722798321,100K
plate_10,H2,PC3,-0.0359264966181,100K
plate_10,H2,PC4,-0.334726037275,100K
plate_10,H2,PC5,5.7598934453,100K
plate_10,G8,PC1,1.56266349324,100K
plate_10,G8,PC2,3.77102647683,100K
plate_10,G8,PC3,-0.0324900792318,100K
plate_10,G8,PC4,-0.44006337682,100K
plate_10,G8,PC5,5.82909166902,100K
plate_10,C2,PC1,0.704408555215,100K
plate_10,C2,PC2,4.03858024886,100K
plate_10,C2,PC3,-0.0330054370283,100K
plate_10,C2,PC4,-0.897819782716,100K
plate_10,C2,PC5,5.64341074231,100K
plate_9,A5,PC1,1.05049231266,100K
plate_9,A5,PC2,4.22526771984,100K
plate_9,A5,PC3,0.154482455173,100K
plate_9,A5,PC4,-0.553864041057,100K
plate_9,A5,PC5,5.74675046955,100K
plate_9,B2,PC1,0.691324363144,100K
plate_9,B2,PC2,3.38863221962,100K
plate_9,B2,PC3,0.0785912166955,100K
plate_9,B2,PC4,0.603010545698,100K
plate_9,B2,PC5,5.87237276836,100K
plate_10,A3,PC1,1.44488535172,100K
plate_10,A3,PC2,4.05796493798,100K
plate_10,A3,PC3,0.0682320606234,100K
plate_10,A3,PC4,-0.60597859202,100K
plate_10,A3,PC5,5.74191696988,100K
plate_9,C10,PC1,1.42639796818,100K
plate_9,C10,PC2,4.20442225675,100K
plate_9,C10,PC3,0.127863221073,100K
plate_9,C10,PC4,-0.357660453536,100K
plate_9,C10,PC5,5.91207840029,100K
plate_10,H5,PC1,1.18029193609,100K
plate_10,H5,PC2,3.90028679475,100K
plate_10,H5,PC3,-0.198215807608,100K
plate_10,H5,PC4,-0.414501285541,100K
plate_10,H5,PC5,5.57400296912,100K
plate_9,C2,PC1,0.887083943364,100K
plate_9,C2,PC2,4.05023009102,100K
plate_9,C2,PC3,0.27242794364,100K
plate_9,C2,PC4,-0.383903665631,100K
plate_9,C2,PC5,5.81009561153,100K
plate_9,E8,PC1,0.767776944565,100K
plate_9,E8,PC2,3.88316002253,100K
plate_9,E8,PC3,-0.027666514687,100K
plate_9,E8,PC4,-0.130176621746,100K
plate_9,E8,PC5,5.52322932279,100K
plate_10,D5,PC1,1.50433198132,100K
plate_10,D5,PC2,4.11982610353,100K
plate_10,D5,PC3,-0.416192629868,100K
plate_10,D5,PC4,-0.220213980977,100K
plate_10,D5,PC5,5.52931563011,100K
plate_10,H7,PC1,1.70583492751,100K
plate_10,H7,PC2,3.17135867293,100K
plate_10,H7,PC3,0.00291910788736,100K
plate_10,H7,PC4,-0.218493208376,100K
plate_10,H7,PC5,5.81676655016,100K
plate_9,E6,PC1,-0.0867574884937,100K
plate_9,E6,PC2,3.08484110108,100K
plate_9,E6,PC3,-0.0852933367578,100K
plate_9,E6,PC4,-0.776086256706,100K
plate_9,E6,PC5,5.62050486205,100K
plate_10,A7,PC1,0.283407317502,100K
plate_10,A7,PC2,3.6665969884,100K
plate_10,A7,PC3,0.173709231198,100K
plate_10,A7,PC4,0.42487807259,100K
plate_10,A7,PC5,5.70301834709,100K
plate_9,A7,PC1,1.31587000453,100K
plate_9,A7,PC2,4.17598208612,100K
plate_9,A7,PC3,-0.102247790676,100K
plate_9,A7,PC4,-0.138482137323,100K
plate_9,A7,PC5,5.35331592845,100K
plate_9,D3,PC1,0.365438191369,100K
plate_9,D3,PC2,3.6754938756,100K
plate_9,D3,PC3,0.382564133787,100K
plate_9,D3,PC4,-0.4648867883,100K
plate_9,D3,PC5,6.03349626248,100K
plate_10,E1,PC1,0.568295652728,100K
plate_10,E1,PC2,4.15205676522,100K
plate_10,E1,PC3,-0.0362047585268,100K
plate_10,E1,PC4,-0.415922088802,100K
plate_10,E1,PC5,5.46182470052,100K
plate_8,F12,PC1,1.56645903836,1M
plate_8,F12,PC2,0.336231068748,1M
plate_8,F12,PC3,1.23741968873,1M
plate_8,F12,PC4,-0.0148655867598,1M
plate_8,F12,PC5,4.31653748231,1M
plate_8,H5,PC1,1.69555709347,1M
plate_8,H5,PC2,2.56241533001,1M
plate_8,H5,PC3,0.0707981125791,1M
plate_8,H5,PC4,-1.03869727015,1M
plate_8,H5,PC5,5.1615383022,1M
plate_7,C12,PC1,1.88412694646,1M
plate_7,C12,PC2,3.91175173913,1M
plate_7,C12,PC3,0.191275787384,1M
plate_7,C12,PC4,-1.50526866579,1M
plate_7,C12,PC5,5.03518251528,1M
plate_5,H5,PC1,2.16011602127,1M
plate_5,H5,PC2,3.48012779905,1M
plate_5,H5,PC3,-0.202394301577,1M
plate_5,H5,PC4,-1.39235060575,1M
plate_5,H5,PC5,5.36367587599,1M
plate_8,H10,PC1,2.41854956734,1M
plate_8,H10,PC2,2.58969118531,1M
plate_8,H10,PC3,0.544998193904,1M
plate_8,H10,PC4,-1.25089243087,1M
plate_8,H10,PC5,5.09095468724,1M
plate_7,G1,PC1,2.24106993725,1M
plate_7,G1,PC2,3.73510178188,1M
plate_7,G1,PC3,-0.145602755097,1M
plate_7,G1,PC4,-1.56031335757,1M
plate_7,G1,PC5,5.44082943809,1M
plate_8,E3,PC1,2.21640795269,1M
plate_8,E3,PC2,2.46840705521,1M
plate_8,E3,PC3,-0.179902753857,1M
plate_8,E3,PC4,-1.01742927349,1M
plate_8,E3,PC5,5.22423390938,1M
plate_7,A11,PC1,1.25753676192,1M
plate_7,A11,PC2,2.61239738461,1M
plate_7,A11,PC3,1.05943216087,1M
plate_7,A11,PC4,-0.189517904408,1M
plate_7,A11,PC5,5.05634678917,1M
plate_7,H9,PC1,2.2834102899,1M
plate_7,H9,PC2,2.67166691821,1M
plate_7,H9,PC3,0.260836756227,1M
plate_7,H9,PC4,-1.13003145867,1M
plate_7,H9,PC5,5.50815371618,1M
plate_7,F9,PC1,1.16102392446,1M
plate_7,F9,PC2,2.5241984847,1M
plate_7,F9,PC3,1.47400787077,1M
plate_7,F9,PC4,0.297390410266,1M
plate_7,F9,PC5,5.29352340863,1M
plate_8,F4,PC1,2.04317314928,1M
plate_8,F4,PC2,1.72746483905,1M
plate_8,F4,PC3,-0.252934298384,1M
plate_8,F4,PC4,-0.824341682377,1M
plate_8,F4,PC5,5.1950400499,1M
plate_8,D7,PC1,0.550801573943,1M
plate_8,D7,PC2,2.93523911849,1M
plate_8,D7,PC3,0.482688899603,1M
plate_8,D7,PC4,-0.636909771498,1M
plate_8,D7,PC5,4.78869488931,1M
plate_7,E3,PC1,1.14659163923,1M
plate_7,E3,PC2,2.83292132824,1M
plate_7,E3,PC3,1.43778566574,1M
plate_7,E3,PC4,-0.730694562791,1M
plate_7,E3,PC5,4.78350719439,1M
plate_8,H11,PC1,1.5802227864,1M
plate_8,H11,PC2,2.89099403741,1M
plate_8,H11,PC3,0.693883112583,1M
plate_8,H11,PC4,-0.933381036766,1M
plate_8,H11,PC5,4.83342512919,1M
plate_5,F9,PC1,2.08866713529,1M
plate_5,F9,PC2,3.42723178053,1M
plate_5,F9,PC3,0.270768169941,1M
plate_5,F9,PC4,-1.04279214691,1M
plate_5,F9,PC5,5.60017521317,1M
plate_8,D1,PC1,1.72797792757,1M
plate_8,D1,PC2,2.47201088403,1M
plate_8,D1,PC3,0.535816392366,1M
plate_8,D1,PC4,-0.643621711175,1M
plate_8,D1,PC5,5.15307720001,1M
plate_5,C10,PC1,2.33699415692,1M
plate_5,C10,PC2,2.35240854129,1M
plate_5,C10,PC3,-0.301894956405,1M
plate_5,C10,PC4,-1.0299877594,1M
plate_5,C10,PC5,5.73620167917,1M
plate_8,D8,PC1,1.86542669324,1M
plate_8,D8,PC2,3.3422713824,1M
plate_8,D8,PC3,0.692896695941,1M
plate_8,D8,PC4,-0.899845537087,1M
plate_8,D8,PC5,5.56824774966,1M
plate_7,H4,PC1,1.91992621161,1M
plate_7,H4,PC2,2.64415715184,1M
plate_7,H4,PC3,0.373588963085,1M
plate_7,H4,PC4,-0.892290584958,1M
plate_7,H4,PC5,5.36355064728,1M
plate_7,H12,PC1,2.35661281705,1M
plate_7,H12,PC2,2.82987633534,1M
plate_7,H12,PC3,0.280496678323,1M
plate_7,H12,PC4,-1.16849395605,1M
plate_7,H12,PC5,5.2994349683,1M
plate_7,H10,PC1,2.14007974829,1M
plate_7,H10,PC2,1.85530148403,1M
plate_7,H10,PC3,0.21757860093,1M
plate_7,H10,PC4,-0.751034434589,1M
plate_7,H10,PC5,5.50451434586,1M
plate_8,C2,PC1,2.10938797851,1M
plate_8,C2,PC2,3.25878442316,1M
plate_8,C2,PC3,0.0791536441973,1M
plate_8,C2,PC4,-1.29429357675,1M
plate_8,C2,PC5,5.46200396671,1M
plate_5,E7,PC1,1.90969914738,1M
plate_5,E7,PC2,2.9364851352,1M
plate_5,E7,PC3,0.18477249338,1M
plate_5,E7,PC4,-1.08845248452,1M
plate_5,E7,PC5,4.98902240541,1M
plate_8,D5,PC1,2.09932827251,1M
plate_8,D5,PC2,2.80190437164,1M
plate_8,D5,PC3,0.131325528447,1M
plate_8,D5,PC4,-0.955553791219,1M
plate_8,D5,PC5,5.43013655377,1M
plate_7,G5,PC1,2.38886874096,1M
plate_7,G5,PC2,1.19357711064,1M
plate_7,G5,PC3,0.0817210970945,1M
plate_7,G5,PC4,-0.706291151764,1M
plate_7,G5,PC5,5.15244034849,1M
plate_8,A2,PC1,1.67646480992,1M
plate_8,A2,PC2,2.0553976224,1M
plate_8,A2,PC3,0.382471049263,1M
plate_8,A2,PC4,-0.744636716902,1M
plate_8,A2,PC5,5.21551489236,1M
plate_8,F10,PC1,1.66517163404,1M
plate_8,F10,PC2,3.29895970671,1M
plate_8,F10,PC3,0.460031929915,1M
plate_8,F10,PC4,-1.08029289629,1M
plate_8,F10,PC5,5.07123289907,1M
plate_7,F6,PC1,1.17896484498,1M
plate_7,F6,PC2,2.4038579194,1M
plate_7,F6,PC3,0.586172215992,1M
plate_7,F6,PC4,-0.84866215318,1M
plate_7,F6,PC5,4.75193973435,1M
plate_7,E11,PC1,2.3357499778,1M
plate_7,E11,PC2,2.82000285578,1M
plate_7,E11,PC3,-0.0770580583945,1M
plate_7,E11,PC4,-1.24127807637,1M
plate_7,E11,PC5,5.59761338213,1M
plate_7,B10,PC1,2.17054741063,1M
plate_7,B10,PC2,3.05861524217,1M
plate_7,B10,PC3,0.0106022877935,1M
plate_7,B10,PC4,-1.43496210308,1M
plate_7,B10,PC5,5.18477272456,1M
plate_8,C12,PC1,1.84431640381,1M
plate_8,C12,PC2,2.27095150727,1M
plate_8,C12,PC3,0.263760213103,1M
plate_8,C12,PC4,-0.869799291312,1M
plate_8,C12,PC5,5.32743862315,1M
plate_5,A5,PC1,2.50823825818,1M
plate_5,A5,PC2,2.09835574781,1M
plate_5,A5,PC3,-0.635052965087,1M
plate_5,A5,PC4,-1.23720383814,1M
plate_5,A5,PC5,5.5426225871,1M
plate_5,G9,PC1,2.29546848316,1M
plate_5,G9,PC2,2.71010945537,1M
plate_5,G9,PC3,-0.0449442695653,1M
plate_5,G9,PC4,-1.22173431687,1M
plate_5,G9,PC5,5.55165915041,1M
plate_8,G9,PC1,2.14434223976,1M
plate_8,G9,PC2,2.44232263312,1M
plate_8,G9,PC3,-0.0983620590314,1M
plate_8,G9,PC4,-1.1473542777,1M
plate_8,G9,PC5,5.53507454513,1M
plate_7,H5,PC1,1.92122023967,1M
plate_7,H5,PC2,3.21423755442,1M
plate_7,H5,PC3,-0.0145575972325,1M
plate_7,H5,PC4,-0.88154374545,1M
plate_7,H5,PC5,5.58988603157,1M
plate_7,F3,PC1,0.984206225419,1M
plate_7,F3,PC2,3.38345592227,1M
plate_7,F3,PC3,0.553367650287,1M
plate_7,F3,PC4,-0.941462163031,1M
plate_7,F3,PC5,5.14028503539,1M
plate_7,F7,PC1,2.2879771389,1M
plate_7,F7,PC2,1.98324423666,1M
plate_7,F7,PC3,0.93959635195,1M
plate_7,F7,PC4,-1.03146035852,1M
plate_7,F7,PC5,4.96782355382,1M
plate_8,D4,PC1,1.85551453812,1M
plate_8,D4,PC2,2.50600054173,1M
plate_8,D4,PC3,1.42788401064,1M
plate_8,D4,PC4,-0.696421945443,1M
plate_8,D4,PC5,5.00985111736,1M
plate_8,B12,PC1,2.29385493452,1M
plate_8,B12,PC2,3.23206922927,1M
plate_8,B12,PC3,-0.249679420431,1M
plate_8,B12,PC4,-1.25668282634,1M
plate_8,B12,PC5,5.49395281234,1M
plate_8,F6,PC1,1.31267276387,1M
plate_8,F6,PC2,3.07939267017,1M
plate_8,F6,PC3,0.720545893019,1M
plate_8,F6,PC4,-0.57815270068,1M
plate_8,F6,PC5,5.3385855157,1M
plate_8,C8,PC1,2.35508999954,1M
plate_8,C8,PC2,2.35779767527,1M
plate_8,C8,PC3,0.241754532066,1M
plate_8,C8,PC4,-1.18300861291,1M
plate_8,C8,PC5,5.29577582989,1M
plate_7,A12,PC1,2.42911745889,1M
plate_7,A12,PC2,1.76436274117,1M
plate_7,A12,PC3,0.227423963025,1M
plate_7,A12,PC4,-0.920555741568,1M
plate_7,A12,PC5,5.47778149077,1M
plate_8,H8,PC1,1.93741169595,1M
plate_8,H8,PC2,3.17143696444,1M
plate_8,H8,PC3,0.234353004301,1M
plate_8,H8,PC4,-0.848706720395,1M
plate_8,H8,PC5,5.59082931509,1M
plate_7,C5,PC1,2.3067766512,1M
plate_7,C5,PC2,2.21673240001,1M
plate_7,C5,PC3,-0.361379936129,1M
plate_7,C5,PC4,-0.911866991912,1M
plate_7,C5,PC5,5.78510213615,1M
plate_8,H1,PC1,2.01619828033,1M
plate_8,H1,PC2,2.42932081016,1M
plate_8,H1,PC3,1.27199012742,1M
plate_8,H1,PC4,-0.813217712677,1M
plate_8,H1,PC5,5.22999225689,1M
plate_8,E9,PC1,1.92232712964,1M
plate_8,E9,PC2,4.31788036054,1M
plate_8,E9,PC3,0.250425878053,1M
plate_8,E9,PC4,-1.44640132709,1M
plate_8,E9,PC5,4.91237844271,1M
plate_7,F2,PC1,2.29003511241,1M
plate_7,F2,PC2,2.86782775413,1M
plate_7,F2,PC3,0.286452401461,1M
plate_7,F2,PC4,-1.14272260429,1M
plate_7,F2,PC5,5.33730573211,1M
plate_7,B6,PC1,2.43717935109,1M
plate_7,B6,PC2,3.19333487278,1M
plate_7,B6,PC3,-0.429610278337,1M
plate_7,B6,PC4,-1.3620103954,1M
plate_7,B6,PC5,5.36075295099,1M
plate_8,B9,PC1,2.09216737702,1M
plate_8,B9,PC2,3.09832884514,1M
plate_8,B9,PC3,0.302361132117,1M
plate_8,B9,PC4,-1.09682709648,1M
plate_8,B9,PC5,5.59345791071,1M
plate_6,A6,PC1,2.46634216256,1M
plate_6,A6,PC2,1.34662136542,1M
plate_6,A6,PC3,-0.621250712743,1M
plate_6,A6,PC4,-0.730964190359,1M
plate_6,A6,PC5,5.39560567621,1M
plate_8,H3,PC1,1.33254559998,1M
plate_8,H3,PC2,2.04943842294,1M
plate_8,H3,PC3,-0.130818341408,1M
plate_8,H3,PC4,-0.603067988487,1M
plate_8,H3,PC5,5.1913133865,1M
plate_8,G6,PC1,1.79935155276,1M
plate_8,G6,PC2,2.68091030546,1M
plate_8,G6,PC3,0.82122747001,1M
plate_8,G6,PC4,-0.875885505424,1M
plate_8,G6,PC5,4.90947929446,1M
plate_7,C10,PC1,2.00757261587,1M
plate_7,C10,PC2,3.14740450107,1M
plate_7,C10,PC3,0.351386274942,1M
plate_7,C10,PC4,-1.00033352101,1M
plate_7,C10,PC5,5.44975724182,1M
plate_7,E1,PC1,1.22983584888,1M
plate_7,E1,PC2,2.2107989967,1M
plate_7,E1,PC3,1.81618715873,1M
plate_7,E1,PC4,0.56705664168,1M
plate_7,E1,PC5,5.35429288054,1M
plate_7,F4,PC1,1.57748062535,1M
plate_7,F4,PC2,3.83248252964,1M
plate_7,F4,PC3,0.495347038933,1M
plate_7,F4,PC4,-1.36010736701,1M
plate_7,F4,PC5,5.17172357489,1M
plate_8,A1,PC1,1.41421760149,1M
plate_8,A1,PC2,3.36765817779,1M
plate_8,A1,PC3,0.75423897228,1M
plate_8,A1,PC4,-1.23970971288,1M
plate_8,A1,PC5,4.93542725162,1M
plate_8,E2,PC1,2.16747930779,1M
plate_8,E2,PC2,2.12371119355,1M
plate_8,E2,PC3,-0.184076915205,1M
plate_8,E2,PC4,-0.997398585911,1M
plate_8,E2,PC5,5.36100177509,1M
plate_7,D2,PC1,2.33751583317,1M
plate_7,D2,PC2,1.64463164462,1M
plate_7,D2,PC3,-0.216043713041,1M
plate_7,D2,PC4,-0.960256900444,1M
plate_7,D2,PC5,5.4282039842,1M
plate_7,E2,PC1,2.0356753299,1M
plate_7,E2,PC2,1.9744893144,1M
plate_7,E2,PC3,0.393507950036,1M
plate_7,E2,PC4,-0.948863385464,1M
plate_7,E2,PC5,5.15651026519,1M
plate_7,H8,PC1,1.30517263768,1M
plate_7,H8,PC2,2.22961089466,1M
plate_7,H8,PC3,0.112043742186,1M
plate_7,H8,PC4,-0.793197383866,1M
plate_7,H8,PC5,5.17548599041,1M
plate_7,H7,PC1,1.85756862351,1M
plate_7,H7,PC2,2.61558280086,1M
plate_7,H7,PC3,0.0593136826019,1M
plate_7,H7,PC4,-0.981063335563,1M
plate_7,H7,PC5,5.27159507694,1M
plate_8,F7,PC1,2.26591679609,1M
plate_8,F7,PC2,3.41480092613,1M
plate_8,F7,PC3,1.11441778684,1M
plate_8,F7,PC4,-1.33094031634,1M
plate_8,F7,PC5,5.04328399242,1M
plate_5,C4,PC1,2.20218364779,1M
plate_5,C4,PC2,2.60478429206,1M
plate_5,C4,PC3,0.390685850987,1M
plate_5,C4,PC4,-0.894513750674,1M
plate_5,C4,PC5,5.32984745299,1M
plate_7,B3,PC1,2.0473480241,1M
plate_7,B3,PC2,3.11373710466,1M
plate_7,B3,PC3,0.864999288816,1M
plate_7,B3,PC4,-1.0545280633,1M
plate_7,B3,PC5,5.36673527494,1M
plate_7,D8,PC1,1.99879244693,1M
plate_7,D8,PC2,1.16118659842,1M
plate_7,D8,PC3,-0.563571383075,1M
plate_7,D8,PC4,-0.607459357811,1M
plate_7,D8,PC5,5.42889495156,1M
plate_7,D1,PC1,1.32494776567,1M
plate_7,D1,PC2,2.96456025485,1M
plate_7,D1,PC3,0.859663227645,1M
plate_7,D1,PC4,-0.856180821016,1M
plate_7,D1,PC5,4.92397881356,1M
plate_6,E7,PC1,1.01791501531,1M
plate_6,E7,PC2,2.16333487287,1M
plate_6,E7,PC3,0.89950060765,1M
plate_6,E7,PC4,-0.595004111902,1M
plate_6,E7,PC5,4.73496847812,1M
plate_4,A3,PC1,2.21743291572,1M
plate_4,A3,PC2,0.554606539491,1M
plate_4,A3,PC3,-0.653783550099,1M
plate_4,A3,PC4,-0.105873575659,1M
plate_4,A3,PC5,5.52613118441,1M
plate_5,B5,PC1,1.60298914912,1M
plate_5,B5,PC2,0.614116286028,1M
plate_5,B5,PC3,-0.42476456166,1M
plate_5,B5,PC4,0.00305534065819,1M
plate_5,B5,PC5,5.38423179827,1M
plate_7,A4,PC1,2.27150411845,1M
plate_7,A4,PC2,1.4755359434,1M
plate_7,A4,PC3,0.108720813601,1M
plate_7,A4,PC4,-0.596061134186,1M
plate_7,A4,PC5,5.7231612807,1M
plate_7,D6,PC1,2.39340337173,1M
plate_7,D6,PC2,2.08108870412,1M
plate_7,D6,PC3,-0.0149287973616,1M
plate_7,D6,PC4,-0.971966328442,1M
plate_7,D6,PC5,5.52080887624,1M
plate_7,D9,PC1,2.22362773338,1M
plate_7,D9,PC2,1.71027253203,1M
plate_7,D9,PC3,-0.206397189239,1M
plate_7,D9,PC4,-0.858157307521,1M
plate_7,D9,PC5,5.52897937594,1M
plate_8,G12,PC1,2.28510588598,1M
plate_8,G12,PC2,1.46494034403,1M
plate_8,G12,PC3,-0.160101106164,1M
plate_8,G12,PC4,-0.668734224987,1M
plate_8,G12,PC5,5.67594233791,1M
plate_6,B5,PC1,2.27699399135,1M
plate_6,B5,PC2,3.0573649098,1M
plate_6,B5,PC3,-0.333662360886,1M
plate_6,B5,PC4,-1.16718178426,1M
plate_6,B5,PC5,5.69795569349,1M
plate_7,D3,PC1,2.42790202136,1M
plate_7,D3,PC2,2.1120218229,1M
plate_7,D3,PC3,-0.439701667609,1M
plate_7,D3,PC4,-0.965892157865,1M
plate_7,D3,PC5,5.57615002821,1M
plate_6,E8,PC1,1.83478355893,1M
plate_6,E8,PC2,1.9369632267,1M
plate_6,E8,PC3,0.239866837164,1M
plate_6,E8,PC4,-0.843169075179,1M
plate_6,E8,PC5,5.26141140963,1M
plate_5,C8,PC1,2.07935360623,1M
plate_5,C8,PC2,2.18661320724,1M
plate_5,C8,PC3,0.517240423228,1M
plate_5,C8,PC4,-0.732857644381,1M
plate_5,C8,PC5,5.30603073785,1M
plate_4,E11,PC1,2.1128266698,1M
plate_4,E11,PC2,3.38846415026,1M
plate_4,E11,PC3,0.276176471387,1M
plate_4,E11,PC4,-1.25673297367,1M
plate_4,E11,PC5,5.56585819587,1M
plate_5,H3,PC1,2.09508943426,1M
plate_5,H3,PC2,3.585641544,1M
plate_5,H3,PC3,0.121689151018,1M
plate_5,H3,PC4,-1.15992410327,1M
plate_5,H3,PC5,5.48545999533,1M
plate_8,A6,PC1,2.09798997415,1M
plate_8,A6,PC2,3.60231093225,1M
plate_8,A6,PC3,0.298738025582,1M
plate_8,A6,PC4,-1.35427431697,1M
plate_8,A6,PC5,5.4443761461,1M
plate_4,E2,PC1,1.74529034671,1M
plate_4,E2,PC2,1.38378574169,1M
plate_4,E2,PC3,0.25895211366,1M
plate_4,E2,PC4,-0.380392276262,1M
plate_4,E2,PC5,5.26100342875,1M
plate_6,B4,PC1,1.36208747485,1M
plate_6,B4,PC2,2.12931507527,1M
plate_6,B4,PC3,0.46641496802,1M
plate_6,B4,PC4,-0.599545996522,1M
plate_6,B4,PC5,5.21062052756,1M
plate_5,D6,PC1,2.41642152983,1M
plate_5,D6,PC2,2.03396517837,1M
plate_5,D6,PC3,0.111571101395,1M
plate_5,D6,PC4,-1.11092269416,1M
plate_5,D6,PC5,5.24600497537,1M
plate_8,F8,PC1,2.34559456394,1M
plate_8,F8,PC2,2.15371225178,1M
plate_8,F8,PC3,0.181933982781,1M
plate_8,F8,PC4,-0.952815575416,1M
plate_8,F8,PC5,5.30539141572,1M
plate_6,D12,PC1,2.04440409308,1M
plate_6,D12,PC2,2.72638432796,1M
plate_6,D12,PC3,0.480512788389,1M
plate_6,D12,PC4,-0.785202543327,1M
plate_6,D12,PC5,5.58917305299,1M
plate_4,D12,PC1,2.03237232739,1M
plate_4,D12,PC2,2.35040434604,1M
plate_4,D12,PC3,0.398941016463,1M
plate_4,D12,PC4,-0.306755302761,1M
plate_4,D12,PC5,5.47260395163,1M
plate_5,C9,PC1,2.13915926681,1M
plate_5,C9,PC2,2.10689143308,1M
plate_5,C9,PC3,1.60678938846,1M
plate_5,C9,PC4,-0.669601772036,1M
plate_5,C9,PC5,4.96196794885,1M
plate_5,G10,PC1,2.06822022351,1M
plate_5,G10,PC2,3.19636309953,1M
plate_5,G10,PC3,0.0795855088679,1M
plate_5,G10,PC4,-0.975015562338,1M
plate_5,G10,PC5,5.65562949282,1M
plate_7,C4,PC1,2.14371386696,1M
plate_7,C4,PC2,2.63720045001,1M
plate_7,C4,PC3,0.17643079223,1M
plate_7,C4,PC4,-0.808117828037,1M
plate_7,C4,PC5,5.60769581984,1M
plate_4,E10,PC1,2.46670517396,1M
plate_4,E10,PC2,1.36340300278,1M
plate_4,E10,PC3,-0.351011228803,1M
plate_4,E10,PC4,-0.691007042196,1M
plate_4,E10,PC5,5.31749590264,1M
plate_8,B5,PC1,1.91893524067,1M
plate_8,B5,PC2,2.85956493154,1M
plate_8,B5,PC3,-0.130872957368,1M
plate_8,B5,PC4,-1.07182960788,1M
plate_8,B5,PC5,5.2548548641,1M
plate_4,E3,PC1,2.08143468297,1M
plate_4,E3,PC2,2.13020134137,1M
plate_4,E3,PC3,0.286795258271,1M
plate_4,E3,PC4,-0.715758332487,1M
plate_4,E3,PC5,5.7129949783,1M
plate_7,F12,PC1,2.14248896168,1M
plate_7,F12,PC2,2.62389840099,1M
plate_7,F12,PC3,0.496513940135,1M
plate_7,F12,PC4,-0.822834626849,1M
plate_7,F12,PC5,5.61954847292,1M
plate_8,C4,PC1,2.17110394024,1M
plate_8,C4,PC2,2.38543966273,1M
plate_8,C4,PC3,0.157720101366,1M
plate_8,C4,PC4,-0.828195328653,1M
plate_8,C4,PC5,5.72599879466,1M
plate_8,D2,PC1,2.13933781286,1M
plate_8,D2,PC2,2.73723410625,1M
plate_8,D2,PC3,0.093687574006,1M
plate_8,D2,PC4,-0.951013118481,1M
plate_8,D2,PC5,5.6653953763,1M
plate_6,B1,PC1,1.97523529183,1M
plate_6,B1,PC2,3.3321479108,1M
plate_6,B1,PC3,0.153716790347,1M
plate_6,B1,PC4,-1.22259397029,1M
plate_6,B1,PC5,5.60227024296,1M
plate_8,G3,PC1,2.12182456553,1M
plate_8,G3,PC2,2.5640324436,1M
plate_8,G3,PC3,0.0894326107061,1M
plate_8,G3,PC4,-1.00753900712,1M
plate_8,G3,PC5,5.69784917382,1M
plate_7,F1,PC1,2.12210886342,1M
plate_7,F1,PC2,3.39964647428,1M
plate_7,F1,PC3,0.119658541245,1M
plate_7,F1,PC4,-1.22030796077,1M
plate_7,F1,PC5,5.50024337289,1M
plate_5,E1,PC1,1.87934289835,1M
plate_5,E1,PC2,3.0393864191,1M
plate_5,E1,PC3,0.525747415994,1M
plate_5,E1,PC4,-0.900830203694,1M
plate_5,E1,PC5,5.3554877409,1M
plate_4,B1,PC1,1.66560867056,1M
plate_4,B1,PC2,3.10015724333,1M
